Date,Open,High,Low,Close,Volume
26-Feb-2018,25452,25722.15,25381.2,25687.9,110903837.00
27-Feb-2018,25684.6,25723.55,25356.4,25383.6,289806608.00
28-Feb-2018,25116.25,25192.95,24942,25107.4,311474002.00
1-Mar-2018,25022.35,25226.05,24854.4,24902.55,214529321.00
5-Mar-2018,24831.35,24873.05,24682,24818.7,138679764.00
6-Mar-2018,24964.1,25040.25,24362.05,24448.45,135108832.00
7-Mar-2018,24333.85,24373.4,24096.75,24134.1,187523331.00
8-Mar-2018,24273.9,24534.5,24048.55,24477.65,169549517.00
9-Mar-2018,24556.95,24564.75,24259.7,24296.45,-
12-Mar-2018,24443.6,24716.05,24358.5,24664.2,165215227.00
13-Mar-2018,24624.6,25009.65,24597.55,24738.65,235984528.00
14-Mar-2018,24629.65,24894.3,24487,24851.65,209048209.00
15-Mar-2018,24854.3,24939.85,24732,24791.85,130382242.00
16-Mar-2018,24753.65,24785.35,24439.15,24489.55,189684825.00
19-Mar-2018,24530.15,24588.05,24186.95,24245.1,147614260.00
20-Mar-2018,24133.95,24355.65,24082.95,24168.2,127991875.00
21-Mar-2018,24331.3,24459.75,24208.65,24255.6,-
22-Mar-2018,24252.95,24314.4,24094.85,24141.5,131439602.00
23-Mar-2018,23785.65,23796.3,23605.6,23670.4,180649286.00
26-Mar-2018,23674.9,24290.65,23657.05,24244.35,193627423.00
27-Mar-2018,24396.4,24496.95,24266.4,24434.15,178620655.00
28-Mar-2018,24299.5,24361,24203.4,24263.35,183841858.00
2-Apr-2018,24235.65,24373.4,24062.95,24328.5,-
3-Apr-2018,24285.95,24538,24254.35,24510.6,-
4-Apr-2018,24502.5,24666.3,24087.8,24129.5,126222576.00
5-Apr-2018,24394.45,24824.9,24380.85,24759.8,133764907.00
6-Apr-2018,24776.35,24933.6,24626.4,24873.15,160970708.00
9-Apr-2018,24848.85,25152.85,24828,25093.8,-
10-Apr-2018,25153.6,25279.9,25120.2,25226.8,171760040.00
11-Apr-2018,25198.35,25207.05,24950.3,25098.25,107073367.00
12-Apr-2018,25076.9,25244.8,24969.4,25195.1,111777276.00
13-Apr-2018,25239.65,25411.3,25076.85,25200.6,110293693.00
16-Apr-2018,25082.1,25348.55,25067.35,25320.85,89034228.00
17-Apr-2018,25383.75,25402.55,25224,25334.45,89721865.00
18-Apr-2018,25426.75,25426.75,25058.75,25102.3,-
19-Apr-2018,25206.45,25207.3,25049.7,25126.15,95466036.00
20-Apr-2018,25126.8,25126.8,24839.3,24943.85,109581669.00
23-Apr-2018,25065.5,25084.15,24466.1,24960.65,82787891.00
24-Apr-2018,24972.2,25123.45,24955,25042.1,87396011.00
25-Apr-2018,24993.4,24993.4,24734.6,24814.4,81840418.00
26-Apr-2018,24833.2,25064,24753.4,25010.9,173426201.00
27-Apr-2018,25030.15,25441.5,25029.65,25394.6,232368278.00
30-Apr-2018,25490.15,25617.5,25464.8,25531.6,124580678.00
2-May-2018,25607.05,25716.75,25499.35,25568.3,117929750.00
3-May-2018,25547.9,25653.45,25469.05,25605.25,100388024.00
4-May-2018,25632.3,25680.4,25537.7,25645.4,97343104.00
7-May-2018,25676.25,25913.5,25675.15,25852.05,92743092.00
8-May-2018,26074.15,26116.25,25954.6,26090.5,198848914.00
9-May-2018,25988.1,26206.5,25946.3,26154.45,96440863.00
10-May-2018,26216.1,26266.4,26057.2,26131,214481883.00
11-May-2018,26173.7,26437.25,26099.85,26413.15,109005797.00
14-May-2018,26404.45,26565.4,26338.05,26475.15,97254252.00
15-May-2018,26494.9,26972.05,26407.3,26474,150002630.00
16-May-2018,26269.35,26428.35,26102.15,26182.15,232083519.00
17-May-2018,26233.2,26283.55,26012,26073.8,126926383.00
18-May-2018,26025.6,26032,25839,25875.6,113573727.00
21-May-2018,26017.5,26066.75,25685.35,25750.8,120004208.00
22-May-2018,25780.25,25945.65,25701.35,25777.7,179388885.00
23-May-2018,25726.95,25903.9,25622.15,25684.95,170573849.00
24-May-2018,25722.9,26073.1,25658.4,26016.8,110029603.00
25-May-2018,26066.75,26325.55,26031.45,26273.55,98939554.00
28-May-2018,26291.65,26713.65,26273.9,26614.25,136868774.00
29-May-2018,26567.25,26570.95,26221.1,26254.8,106152966.00
30-May-2018,26039.9,26405.45,25980.85,26327.8,118974102.00
31-May-2018,26587,27164.55,26354.55,26956.2,318900279.00
1-Jun-2018,26913.4,26996.8,26658.55,26692.8,132336254.00
4-Jun-2018,27023.7,27047.55,26205.9,26257.55,137561064.00
5-Jun-2018,26263,26342.4,26069.55,26251,107940100.00
6-Jun-2018,26266.9,26425.2,26147.8,26367.6,144159415.00
7-Jun-2018,26577.95,26766.95,26483.9,26517.8,131294980.00
8-Jun-2018,26457.25,26481,26284.2,26451.35,115660362.00
11-Jun-2018,26473.2,26653,26421.95,26453.55,144115066.00
12-Jun-2018,26566.6,26656.45,26449.85,26607.1,132109351.00
13-Jun-2018,26721.95,26765.45,26598.2,26642.8,116844183.00
14-Jun-2018,26612.3,26623.25,26503.1,26562.25,99120546.00
15-Jun-2018,26513.7,26586.4,26344.95,26417.4,147563095.00
18-Jun-2018,26444.3,26477.5,26322.45,26409.3,101362059.00
19-Jun-2018,26448.1,26448.1,26224.75,26265.75,112377787.00
20-Jun-2018,26320.45,26574.75,26309.95,26557.7,105129754.00
21-Jun-2018,26645.3,26682.95,26454.95,26496.95,122194668.00
22-Jun-2018,26518.4,26806.55,26364.25,26766.85,127690793.00
25-Jun-2018,26718.15,26804.9,26573,26609.7,89753825.00
26-Jun-2018,26495.65,26712.6,26479.65,26601.7,97355424.00
27-Jun-2018,26616.3,26634.3,26336.5,26423.4,124787831.00
28-Jun-2018,26398.1,26487.85,26161,26324.6,242245847.00
29-Jun-2018,26312.7,26465,26291.35,26364.2,128238510.00
2-Jul-2018,26364.45,26371.6,26060.6,26230.3,174872280.00
3-Jul-2018,26210.1,26316.1,26142,26204.1,104588044.00
4-Jul-2018,26249.25,26480.5,26132.9,26433.95,82888322.00
5-Jul-2018,26481.55,26598.45,26415.2,26503.3,91431872.00
6-Jul-2018,26427.55,26609.85,26410,26493.85,120291139.00
9-Jul-2018,26642.35,26781.2,26611.55,26753.3,101833058.00
10-Jul-2018,26844.55,26939.55,26778.5,26894.55,103574099.00
11-Jul-2018,26900.65,26938.85,26774.6,26816.2,91728787.00
12-Jul-2018,26937.5,27164.8,26936.05,27026.55,108520112.00
13-Jul-2018,27046.85,27102.35,26902.3,26935.95,102571130.00
16-Jul-2018,26914.5,26939.05,26643.95,26679.8,105758457.00
17-Jul-2018,26662.85,27041.35,26653.65,27008.1,217931631.00
18-Jul-2018,27107.35,27187.15,26834.45,26880.9,192207622.00
19-Jul-2018,26960.2,27025.45,26730.1,26789.65,130746919.00
20-Jul-2018,26764.4,26946.55,26718.6,26873.2,84205472.00
23-Jul-2018,26701.3,27040.1,26671.35,27008.15,125717272.00
24-Jul-2018,26984.15,27128,26868.15,26974.4,115100157.00
25-Jul-2018,26992.55,27074,26939.35,27031.3,100793998.00
26-Jul-2018,27054.7,27455.1,27045.05,27406.4,256486512.00
27-Jul-2018,27497.8,27661.05,27455,27634.4,215768964.00
30-Jul-2018,27767.65,27873.7,27607.95,27842.6,308460689.00
31-Jul-2018,27797.2,27839.2,27651.3,27764.15,185189252.00
1-Aug-2018,27684.8,27820.15,27477.9,27596.6,152825700.00
2-Aug-2018,27469.5,27487.9,27327.95,27355.95,119103729.00
3-Aug-2018,27471.95,27723,27448.15,27695.5,164821344.00
6-Aug-2018,27769.55,27994,27766.05,27898.5,184016610.00
7-Aug-2018,27972.95,27988.2,27827.3,27875.9,249213872.00
